SA1_7DIGITCODE_2016,cluster
1131544,Migrants
1131545,Migrants
1131546,Migrants
1131602,Country Towns
1131603,Country Towns
1131605,Country Towns
1131606,Country Towns
1131607,Country Towns
1131608,Country Towns
1131609,Country Towns
1131610,Country Towns
1131611,Country Towns
1131612,Country Towns
1131613,Country Towns
1131614,Semi-Rural
1131615,Semi-Rural
1131616,Country Towns
1131617,Country Towns
1131618,Country Towns
1131619,Country Towns
1131620,Country Towns
1131621,Country Towns
1131622,Semi-Rural
1131623,Migrants
1131624,Remote
1131625,Remote
1131626,Remote
1131627,Country Towns
1131628,Country Towns
1131629,Country Towns
1131630,Country Towns
1131631,Country Towns
1131632,Remote
1131633,Country Towns
1131634,Country Towns
1131635,Country Towns
1131636,Remote
1131638,Country Towns
1131639,Country Towns
1131640,Country Towns
1131641,Country Towns
1131642,Fringe-Growth
1131643,Fringe-Growth
1131644,Fringe-Growth
1131645,Country Towns
1131646,Migrants
1131647,Fringe-Growth
1131648,Fringe-Growth
1131649,Fringe-Growth
1131651,Remote
1131702,Migrants
1131703,Migrants
1131705,Migrants
1131706,Country Towns
1131707,Country Towns
1131708,Country Towns
1131709,Country Towns
1131710,Migrants
1131711,Migrants
1131712,Migrants
1131714,Remote
1131715,Country Towns
1131718,Migrants
1131719,Migrants
1131720,Migrants
1131721,Migrants
1131723,Country Towns
1131724,Migrants
1131725,Country Towns
1131726,Country Towns
1131727,Migrants
1131728,Migrants
1131729,Migrants
1131730,Migrants
1131731,Migrants
1131732,Country Towns
1131733,Remote
1131734,CBD
1131736,CBD
1131737,Inner Suburbs
1131738,Inner Suburbs
1131739,CBD
1131742,Inner Suburbs
1131744,Inner Suburbs
1131746,Migrants
1131747,Inner Suburbs
1131748,Migrants
1131749,CBD
1131750,CBD
1131751,Migrants
1131752,CBD
1131753,Inner Suburbs
1131754,CBD
1131755,CBD
1131756,Migrants
1131757,Migrants
1131758,Inner Suburbs
1131759,Inner Suburbs
1131760,CBD
1131761,CBD
1131762,Migrants
1131901,Migrants
1131902,Migrants
1131903,Migrants
1131904,Migrants
1131905,Migrants
1131906,Migrants
1131907,Migrants
1131908,Migrants
1131909,Migrants
1131910,Country Towns
1131912,Migrants
1131913,Inner Suburbs
1131914,Migrants
1131915,Migrants
1131916,Migrants
1131917,Migrants
1131918,Migrants
1131919,Migrants
1131921,Migrants
1131922,Migrants
1131923,Migrants
1131924,Semi-Rural
1131925,Migrants
1131926,Migrants
1131927,Migrants
1131928,Migrants
1131929,Migrants
1131930,Migrants
1131931,Migrants
1131932,Migrants
1131933,Semi-Rural
1131934,Migrants
1131935,Migrants
1131936,Migrants
1131937,Migrants
1131938,Migrants
1131939,Migrants
1131940,Migrants
1131941,Migrants
1131942,Migrants
1131943,Migrants
1131944,Migrants
1131945,Migrants
1131946,Migrants
1131947,Migrants
1131948,Migrants
1132002,Inner Suburbs
1132102,Inner City
1132103,Inner Suburbs
1132104,Inner Suburbs
1132105,Inner City
1132106,Country Towns
1132108,Country Towns
1132109,Leafy Suburbs
1132111,Inner Suburbs
1132112,Migrants
1132113,Leafy Suburbs
1132114,Migrants
1132115,Country Towns
1132116,Inner Suburbs
1132117,Inner Suburbs
1132118,Inner Suburbs
1132119,Inner Suburbs
1132120,Inner Suburbs
1132124,Inner Suburbs
1132125,Inner City
1132126,Leafy Suburbs
1132127,Inner City
1132128,Leafy Suburbs
1132129,Leafy Suburbs
1132130,Semi-Rural
1132201,Inner Suburbs
1132202,Migrants
1132203,Migrants
1132204,Inner Suburbs
1132205,Migrants
1132206,Migrants
1132207,Migrants
1132208,Migrants
1132209,CBD
1132210,Migrants
1132211,Migrants
1132212,Migrants
1132213,Migrants
1132214,Migrants
1132215,Inner Suburbs
1132216,CBD
1132217,CBD
1132218,CBD
1132220,Remote
1132221,CBD
1132222,CBD
1132223,CBD
1132224,Remote
1132225,Migrants
1132226,Migrants
1132227,Migrants
1132228,Migrants
1132229,Migrants
1132230,CBD
1132231,CBD
1132232,Remote
1132233,CBD
1132234,CBD
1132235,Migrants
1132236,Migrants
1132237,Migrants
1132238,Migrants
1132239,Migrants
1132240,CBD
1132241,Inner Suburbs
1132242,CBD
1132243,Migrants
1132244,Migrants
1132245,Migrants
1132246,Migrants
1132247,Migrants
1132249,CBD
1132250,CBD
1132251,CBD
1132301,Migrants
1132302,Migrants
1132303,Migrants
1132304,Migrants
1132305,Migrants
1132306,Remote
1132307,Inner Suburbs
1132308,Remote
1132309,CBD
1132310,CBD
1132311,CBD
1132312,CBD
1132313,CBD
1132314,Inner City
1132315,Leafy Suburbs
1132316,Inner Suburbs
1132317,Leafy Suburbs
1132318,Migrants
1132319,Migrants
1132320,Migrants
1132322,CBD
1132323,CBD
1132325,CBD
1132326,Migrants
1132327,CBD
1132328,CBD
1132329,Leafy Suburbs
1132401,Country Towns
1132601,Inner City
1132602,Leafy Suburbs
1132603,Inner Suburbs
1132604,Inner City
1132605,Inner City
1132606,CBD
1132607,Inner Suburbs
1132608,CBD
1132609,Inner City
1132610,Inner City
1132611,Inner City
1132612,Inner City
1132613,Inner Suburbs
1132614,Inner City
1132615,Inner City
1132616,Inner City
1132617,Inner City
1132618,Country Towns
1132619,Migrants
1132620,Inner Suburbs
1132621,Inner Suburbs
1132622,Inner Suburbs
1132624,Inner Suburbs
1132625,Inner Suburbs
1132626,Inner Suburbs
1132627,Migrants
1132628,Inner Suburbs
1132629,Inner Suburbs
1132630,Inner Suburbs
1132631,Inner Suburbs
1132632,Migrants
1132633,Inner City
1132634,Migrants
1132635,Migrants
1132636,Inner Suburbs
1132637,Leafy Suburbs
1132638,Inner City
1132639,Inner Suburbs
1132640,Migrants
1132641,Remote
1132642,Migrants
1132643,Inner Suburbs
1132644,Inner Suburbs
1132645,Migrants
1132646,Inner Suburbs
1132647,Inner Suburbs
1132648,Inner Suburbs
1132649,Migrants
1132650,Inner Suburbs
1132651,Inner Suburbs
1132652,Inner Suburbs
1132653,Inner City
1132654,Inner City
1132655,Inner Suburbs
1132656,Inner Suburbs
1132657,Migrants
1132658,Inner Suburbs
1132659,Inner Suburbs
1132660,Inner Suburbs
1132661,Inner City
1132662,Inner City
1132663,Inner Suburbs
1132664,Inner City
1132701,Leafy Suburbs
1132702,Inner Suburbs
1132703,Inner City
1132704,Inner City
1132705,Inner City
1132706,Inner City
1132707,Inner City
1132708,Inner Suburbs
1132709,Inner Suburbs
1132710,Inner Suburbs
1132711,Inner Suburbs
1132712,Inner Suburbs
1132713,Inner Suburbs
1132714,Inner City
1132715,Inner Suburbs
1132716,Inner Suburbs
1132717,Inner City
1132718,Inner Suburbs
1132719,Inner Suburbs
1132720,Inner Suburbs
1132721,Inner City
1132722,Inner Suburbs
1132723,Inner City
1132724,Inner Suburbs
1132725,Inner City
1132726,Inner Suburbs
1132727,Inner Suburbs
1132728,Country Towns
1132729,Inner Suburbs
1132730,Inner Suburbs
1132731,Inner City
1132732,Inner Suburbs
1132733,Inner Suburbs
1132734,Inner City
1132735,Inner Suburbs
1132736,Inner Suburbs
1132737,Inner City
1132738,Inner City
1132739,Inner City
1132740,Inner Suburbs
1132741,Inner Suburbs
1132742,Inner Suburbs
1132743,Inner Suburbs
1132744,Inner Suburbs
1132745,Inner Suburbs
1132746,Inner Suburbs
1132747,Inner City
1132748,Inner City
1132749,Inner City
1132750,Inner Suburbs
1132801,Inner Suburbs
1132802,Inner Suburbs
1132803,Inner Suburbs
1132804,Inner Suburbs
1132806,Inner Suburbs
1132807,Inner Suburbs
1132808,Migrants
1132809,Inner Suburbs
1132810,Migrants
1132811,Leafy Suburbs
1132812,Leafy Suburbs
1132813,Inner Suburbs
1132814,Leafy Suburbs
1132815,Inner City
1132817,Inner Suburbs
1132818,Inner Suburbs
1132819,Inner Suburbs
1132820,Inner City
1132821,Inner Suburbs
1132822,Inner Suburbs
1132901,Inner City
1132902,Inner City
1132903,Inner City
1132904,Inner City
1132905,CBD
1132906,Inner Suburbs
1132907,Inner City
1132908,Inner City
1132909,CBD
1132910,Inner City
1132911,Inner City
1132912,Inner City
1132913,Inner Suburbs
1132914,Inner City
1132915,CBD
1132916,Inner City
1132917,Inner City
1132918,Inner City
1132919,Inner Suburbs
1132920,Inner City
1132921,Inner City
1132922,Inner City
1132923,Inner City
1132924,Inner City
1132925,Inner City
1132926,Inner City
1132927,Inner City
1132928,Inner City
1133001,Inner City
1133003,Inner Suburbs
1133004,Inner Suburbs
1133005,Inner Suburbs
1133006,Inner Suburbs
1133007,Inner City
1133008,Inner Suburbs
1133009,Inner City
1133010,Inner Suburbs
1133011,Inner City
1133013,CBD
1133014,Inner Suburbs
1133015,Inner City
1133016,Inner Suburbs
1133017,Inner Suburbs
1133018,Inner Suburbs
1133021,Inner City
1133022,Inner City
1133023,Inner City
1133026,Inner Suburbs
1133027,Inner Suburbs
1133028,Inner Suburbs
1133029,Inner Suburbs
1133030,Inner Suburbs
1133031,Inner City
1133032,Inner City
1133033,Inner City
1133034,Inner City
1133035,Inner City
1133036,Inner City
1133037,Inner City
1133039,Inner City
1133040,Inner Suburbs
1133041,CBD
1133042,Inner Suburbs
1133043,Inner City
1133044,Inner City
1133045,Inner Suburbs
1133101,Inner City
1133102,Inner Suburbs
1133103,Inner City
1133105,Inner City
1133106,Inner City
1133107,CBD
1133108,Remote
1133109,Inner Suburbs
1133110,Inner City
1133111,Inner Suburbs
1133112,Inner City
1133113,Inner City
1133114,Inner City
1133115,Inner City
1133116,Inner Suburbs
1133117,Inner Suburbs
1133118,Inner Suburbs
1133119,Inner Suburbs
1133120,CBD
1133121,Inner Suburbs
1133122,Inner Suburbs
1133123,Inner Suburbs
1133124,Inner Suburbs
1133125,Inner Suburbs
1133126,CBD
1133127,Inner Suburbs
1133129,Inner City
1133130,Remote
1133131,Remote
1133132,CBD
1133133,CBD
1133134,Inner Suburbs
1133135,Inner Suburbs
1133136,Inner Suburbs
1133137,Inner Suburbs
1133138,Inner Suburbs
1133139,Inner Suburbs
1133140,Inner City
1133141,Inner City
1133142,Inner City
1133143,Inner City
1133144,Inner City
1133201,CBD
1133204,Inner City
1133205,Inner Suburbs
1133206,Inner Suburbs
1133207,Inner Suburbs
1133208,Inner City
1133209,CBD
1133210,Inner City
1133211,Inner City
1133212,Inner Suburbs
1133213,Inner City
1133215,Inner Suburbs
1133216,Inner Suburbs
1133217,Inner City
1133218,Inner Suburbs
1133219,Inner City
1133220,Inner Suburbs
1133221,Inner City
1133222,Inner City
1133223,Inner Suburbs
1133224,Inner Suburbs
1133225,Inner City
1133226,Inner Suburbs
1133227,Inner City
1133228,Inner Suburbs
1133229,Inner Suburbs
1133230,Inner Suburbs
1133231,Inner Suburbs
1133232,Inner City
1133233,Inner Suburbs
1133234,Inner Suburbs
1133235,Inner Suburbs
1133236,Inner Suburbs
1133237,Inner Suburbs
1133238,Inner Suburbs
1133239,Inner City
1133240,CBD
1133241,Inner Suburbs
1133242,Inner City
1133243,Inner Suburbs
1133244,Inner City
1133245,Inner City
1133246,Inner Suburbs
1133247,Inner Suburbs
1133248,Inner City
1133249,Inner City
1133250,Inner City
1133251,Inner City
1133252,Inner City
1133254,Inner City
1133301,Inner City
1133302,Inner City
1133303,Inner City
1133304,Inner City
1133305,Inner City
1133306,Inner City
1133307,CBD
1133308,Inner City
1133309,Inner City
1133310,Inner City
1133311,Inner City
1133312,Inner City
1133313,Inner City
1133314,Inner City
1133315,Inner City
1133316,Inner City
1133317,Country Towns
1133318,Inner City
1133319,Inner City
1133320,Inner City
1133321,Inner City
1133322,Inner City
1133323,Remote
1133324,Inner City
1133325,Inner City
1133326,Inner City
1133327,Remote
1133328,Inner Suburbs
1133329,Inner City
1133330,Inner City
1133331,Inner City
1133332,Inner City
1133333,Inner City
1133334,Inner City
1133335,Inner City
1133336,Inner City
1133337,Inner City
1133338,Inner City
1133339,Inner City
1133340,Inner City
1133341,Inner City
1133342,Inner City
1133343,Inner City
1133344,Inner City
1133345,Inner City
1133346,Inner City
1133347,Inner City
1133348,Inner City
1133349,Inner City
1133401,CBD
1133402,CBD
1133403,CBD
1133404,CBD
1133405,CBD
1133406,CBD
1133408,CBD
1133409,CBD
1133410,Inner City
1133411,Inner City
1133413,Inner Suburbs
1133416,Inner City
1133418,CBD
1133419,Inner City
1133420,CBD
1133421,Inner City
1133422,Inner City
1133423,CBD
1133424,CBD
1133425,CBD
1133428,CBD
1133429,CBD
1133430,CBD
1133431,CBD
1133432,CBD
1133433,CBD
1133436,CBD
1133437,CBD
1133438,CBD
1133439,Inner City
1133440,CBD
1133441,CBD
1133442,Inner City
1133443,Inner Suburbs
1133444,Inner City
1133445,CBD
1133446,Inner City
1133447,CBD
1133448,CBD
1133449,Inner City
1133450,CBD
1133451,Inner Suburbs
1133452,CBD
1133453,CBD
1133454,Inner Suburbs
1133455,CBD
1133501,Inner Suburbs
1133502,Inner Suburbs
1133503,Inner City
1133504,Inner City
1133505,Inner City
1133506,Inner Suburbs
1133507,Inner Suburbs
1133508,Inner City
1133509,Inner City
1133510,Inner City
1133511,Inner City
1133512,CBD
1133513,CBD
1133514,Inner City
1133515,CBD
1133516,CBD
1133517,Inner Suburbs
1133518,CBD
1133519,CBD
1133520,CBD
1133521,Inner City
1133522,Inner City
1133523,Inner Suburbs
1133525,Inner Suburbs
1133526,CBD
1133527,Remote
1133528,Inner City
1133529,Inner City
1133530,Inner City
1133531,Remote
1133532,Inner City
1133533,Inner City
1133534,Inner Suburbs
1133536,Inner Suburbs
1133537,Inner Suburbs
1133538,Remote
1133539,Inner Suburbs
1133540,Inner Suburbs
1133541,Inner Suburbs
1133542,Inner City
1133543,Inner City
1133544,Inner City
1133602,Inner Suburbs
1133603,Inner City
1133604,Inner City
1133605,Inner Suburbs
1133606,Inner City
1133607,CBD
1133608,Inner City
1133609,Remote
1133610,Inner City
1133611,Inner City
1133612,Inner City
1133613,Inner City
1133614,Inner City
1133615,Inner City
1133616,CBD
1133617,CBD
1133618,Inner City
1133619,CBD
1133620,CBD
1133621,CBD
1133622,Inner City
1133623,CBD
1133624,Inner Suburbs
1133625,Inner City
1133626,Inner Suburbs
1133628,Inner City
1133629,Inner Suburbs
1133630,Inner City
1133631,Inner Suburbs
1133632,Inner Suburbs
1133633,CBD
1133634,Inner Suburbs
1133635,Inner City
1133636,Inner City
1133637,Inner City
1133638,Inner City
1133701,CBD
1133702,CBD
1133703,CBD
1133704,CBD
1133705,CBD
1133706,CBD
1133707,CBD
1133708,CBD
1133709,CBD
1133710,CBD
1133711,CBD
1133713,CBD
1133714,CBD
1133716,CBD
1133717,CBD
1133718,CBD
1133719,CBD
1133722,Inner City
1133723,Inner City
1133724,Inner City
1133725,Inner Suburbs
1133726,Inner Suburbs
1133727,CBD
1133728,CBD
1133729,Inner City
1133730,Inner City
1133733,CBD
1133734,CBD
1133735,CBD
1133736,CBD
1133737,CBD
1133738,CBD
1133740,CBD
1133743,Inner City
1133744,CBD
1133746,Inner City
1133747,CBD
1133748,CBD
1133749,Inner City
1133751,Inner City
1133752,Inner Suburbs
1133754,Inner City
1133756,CBD
1133758,CBD
1133759,CBD
1133760,CBD
1133761,CBD
1133801,Remote
1133802,Remote
1133803,CBD
1133804,CBD
1133805,Remote
1133806,Remote
1133808,CBD
1133809,Inner City
1133810,CBD
1133811,CBD
1133812,CBD
1133813,CBD
1133814,Inner Suburbs
1133815,CBD
1133816,Inner City
1133817,Inner Suburbs
1133818,Inner City
1133819,CBD
1133821,Migrants
1133822,CBD
1133823,CBD
1133824,Migrants
1133825,CBD
1133826,Migrants
1133827,Migrants
1133828,CBD
1133829,CBD
1133830,CBD
1133831,CBD
1133832,CBD
1133833,Inner City
1133834,Inner City
1133835,Inner City
1133836,Inner Suburbs
1133837,Remote
1133838,Remote
1133839,Remote
1133840,Remote
1133841,Remote
1133842,CBD
1133843,CBD
1133844,CBD
1133845,CBD
1133846,CBD
1133847,CBD
1133901,Inner City
1133902,Inner Suburbs
1133903,Leafy Suburbs
1133904,Inner City
1133905,Leafy Suburbs
1133906,Inner City
1133907,Leafy Suburbs
1133908,Inner City
1133910,Inner City
1133911,Inner City
1133912,Inner City
1133913,Inner Suburbs
1133914,Inner Suburbs
1133915,Inner City
1133917,Inner City
1133918,Inner Suburbs
1133919,Inner City
1133920,Inner Suburbs
1133921,Inner Suburbs
1133922,Inner City
1133923,Inner City
1133924,Inner City
1133925,Inner City
1133926,Inner Suburbs
1133927,Inner Suburbs
1133928,Leafy Suburbs
1133929,Inner City
1133930,Inner City
1133931,Inner Suburbs
1133932,Inner Suburbs
1133933,Inner City
1133934,Inner City
1133935,CBD
1133936,Inner City
1133937,Inner City
1133938,Inner City
1133939,Inner City
1133940,Inner City
1133941,Inner Suburbs
1133942,Inner Suburbs
1133943,Inner City
1133944,Inner City
1133945,Inner City
1133946,Inner City
1133947,Inner Suburbs
1134001,Inner City
1134002,Inner City
1134003,Inner City
1134004,Inner City
1134005,Inner City
1134006,Inner Suburbs
1134007,Inner City
1134008,Inner City
1134009,Inner City
1134010,Inner City
1134011,Inner City
1134012,Inner City
1134013,Inner City
1134014,Inner City
1134015,Inner City
1134016,Inner City
1134017,Inner City
1134018,Inner City
1134019,Inner City
1134020,Inner Suburbs
1134021,Inner City
1134022,Inner City
1134023,Inner City
1134024,Inner City
1134025,Inner City
1134026,Inner City
1134027,Inner Suburbs
1134028,Inner Suburbs
1134029,Leafy Suburbs
1134030,Inner City
1134031,Inner City
1134032,Inner Suburbs
1134033,Inner City
1134035,Inner City
1134036,Inner City
1134037,Inner Suburbs
1134038,Inner Suburbs
1134039,Inner Suburbs
1134040,Inner Suburbs
1134041,Inner Suburbs
1134042,Inner City
1134043,Inner Suburbs
1134044,Leafy Suburbs
1134045,Inner City
1134047,Inner City
1134101,Inner City
1134102,Inner City
1134103,Inner City
1134104,Inner Suburbs
1134105,CBD
1134106,Inner City
1134107,Inner Suburbs
1134108,Inner Suburbs
1134109,CBD
1134110,Inner Suburbs
1134111,Inner City
1134112,Inner Suburbs
1134113,Inner Suburbs
1134114,Inner City
1134115,Inner Suburbs
1134116,CBD
1134117,Inner City
1134118,Inner City
1134119,CBD
1134120,Inner City
1134121,Inner City
1134122,Inner City
1134123,Inner City
1134124,Inner City
1134125,Inner City
1134126,Inner Suburbs
1134127,Inner City
1134128,Inner Suburbs
1134129,Inner Suburbs
1134130,Leafy Suburbs
1134131,Inner Suburbs
1134132,Leafy Suburbs
1134133,Inner City
1134134,Inner Suburbs
1134135,Inner City
1134137,Inner Suburbs
1134138,Inner City
1134139,Inner City
1134301,Inner City
1134302,Inner City
1134303,Inner City
1134304,Inner City
1134305,Inner City
1134306,Inner City
1134307,Inner City
1134308,Inner City
1134309,Inner City
1134310,Inner City
1134311,Inner City
1134312,Leafy Suburbs
1134313,Leafy Suburbs
1134314,Leafy Suburbs
1134315,Leafy Suburbs
1134316,Leafy Suburbs
