sa1_7digitcode_2016,cluster
2130912,2130912
2130913,
2130914,
2130915,Migrants
2130916,2130916
2130917,
2130918,
2130919,Migrants
2130920,2130920
2130921,
2130922,
2130923,Migrants
2130924,2130924
2130925,
2130926,
2130927,Inner Suburbs
2130928,2130928
2130929,
2130930,
2130932,2130932
2131001,
2131002,Inner Suburbs
2131003,Inner Suburbs
2131004,2131004
2131005,Inner Suburbs
2131006,
2131007,Migrants
2131008,2131008
2131009,
2131010,
2131011,
2131012,2131012
2131013,Inner Suburbs
2131014,
2131015,Inner Suburbs
2131016,2131016
2131017,
2131018,
2131019,Migrants
2131020,2131020
2131021,Country Towns
2131022,
2131023,Migrants
2131024,2131024
2131025,
2131026,
2131028,2131028
2131029,CBD
2131030,
2131101,
2131102,
2131103,Migrants
2131104,2131104
2131105,
2131106,
2131107,Migrants
2131108,2131108
2131109,
2131110,Inner Suburbs
2131111,Migrants
2131112,2131112
2131113,
2131114,
2131116,2131116
2131117,
2131118,
2131119,
2131120,2131120
2131121,CBD
2131122,
2131123,Migrants
2131124,2131124
2131125,Inner Suburbs
2131126,
2131127,Migrants
2131128,2131128
2131129,Inner Suburbs
2131130,Inner Suburbs
2131131,Migrants
2131132,2131132
2131133,CBD
2131134,Inner Suburbs
2131135,
2131136,2131136
2131137,
2131138,
2131139,
2131140,2131140
2131141,Inner Suburbs
2131142,
2131143,
2131144,2131144
2131145,
2131146,Inner Suburbs
2131147,Inner Suburbs
2131148,2131148
2131149,
2131150,Country Towns
2131151,Migrants
2131152,2131152
2131153,
2131154,
2131155,Country Towns
2131156,2131156
2131157,CBD
2131158,
2131159,
2131160,2131160
2131161,
2131162,Inner Suburbs
2131163,
2131164,2131164
2131201,
2131202,
2131203,Migrants
2131204,2131204
2131205,
2131206,
2131207,Migrants
2131208,2131208
2131209,
2131210,
2131211,Migrants
2131212,2131212
2131213,
2131214,
2131215,Migrants
2131216,2131216
2131217,
2131218,
2131219,Migrants
2131220,2131220
2131221,
2131222,
2131223,Migrants
2131224,2131224
2131225,
2131226,
2131227,Migrants
2131228,2131228
2131229,
2131230,
2131231,Migrants
2131232,2131232
2131233,
2131234,Country Towns
2131235,Migrants
2131236,2131236
2131237,
2131238,
2131239,Migrants
2131241,
2131242,
2131243,Migrants
2131244,2131244
2131245,
2131246,
2131247,Migrants
2131248,2131248
2131249,
2131250,
2131251,Migrants
2131252,2131252
2131253,
2131254,
2131255,Migrants
2131301,
2131302,
2131303,
2131304,2131304
2131305,
2131306,Country Towns
2131307,
2131308,2131308
2131309,Country Towns
2131310,
2131311,
2131312,2131312
2131313,
2131314,
2131315,Country Towns
2131316,2131316
2131317,
2131318,
2131319,
2131320,2131320
2131321,
2131322,
2131323,
2131324,2131324
2131325,Country Towns
2131326,
2131401,
2131404,2131404
2131405,
2131406,Country Towns
2131407,Migrants
2131408,2131408
2131409,
2131410,
2131411,Migrants
2131412,2131412
2131413,Inner Suburbs
2131414,
2131415,Migrants
2131416,2131416
2131417,
2131418,
2131419,Migrants
2131420,2131420
2131421,
2131422,
2131425,
2131426,
2131427,Migrants
2131428,2131428
2131429,
2131430,
2131431,Migrants
2131432,2131432
2131433,
2131434,
2131435,Migrants
2131436,2131436
2131437,
2131438,
2131439,Migrants
2131440,2131440
2131441,
2131442,
2131443,Inner Suburbs
2131444,2131444
2131445,
2131446,
2131447,Fringe-Growth
2131448,2131448
2131449,
2131450,
2131451,Migrants
2131452,2131452
2131453,Inner Suburbs
2131454,
2131455,Fringe-Growth
2131456,2131456
2131457,
2131458,
2131459,Inner Suburbs
2131460,2131460
2131461,
2131601,
2131602,
2131603,Migrants
2131604,2131604
2131605,
2131606,
2131607,Migrants
2131608,2131608
2131609,
2131610,
2131611,Migrants
2131612,2131612
2131613,
2131614,
2131615,Migrants
2131616,2131616
2131617,
2131701,
2131702,
2131703,Migrants
2131704,2131704
2131705,
2131706,
2131707,Migrants
2131708,2131708
2131709,
2131710,
2131711,Migrants
2131712,2131712
2131713,
2131714,
2131715,Migrants
2131716,2131716
2131717,
2131718,
2131719,Migrants
2131720,2131720
2131721,
2131722,
2131723,Migrants
2131724,2131724
2131725,CBD
2131726,
2131727,Migrants
2131728,2131728
2131729,Inner Suburbs
2131730,
2131732,2131732
2131734,
2131735,Migrants
2131736,2131736
2131737,
2131738,
2131739,Migrants
2131740,2131740
2131741,
2131742,
2131743,Migrants
2131745,
2131746,
2131747,Migrants
2131748,2131748
2131749,
2131801,
2131802,
2131803,Migrants
2131804,2131804
2131805,
2131806,
2131807,Migrants
2131808,2131808
2131809,
2131810,
2131811,Migrants
2131812,2131812
2131813,
2131814,
2131815,Migrants
2131816,2131816
2131817,
2131818,
2131819,Migrants
2131820,2131820
2131821,
2131822,
2131823,Migrants
2131824,2131824
2131825,
2131826,
2131901,
2131902,
2131903,Inner Suburbs
2131904,2131904
2131905,
2131906,
2131907,Migrants
2131908,2131908
2131909,
2131910,
2131911,
2131912,2131912
2131913,
2131914,
2131915,
2131916,2131916
2131917,
2131918,Inner Suburbs
2131919,Inner Suburbs
2131920,2131920
2131921,
2131922,Inner Suburbs
2131923,Migrants
2131924,2131924
2131925,
2131926,Inner Suburbs
2131927,Migrants
2131928,2131928
2131929,
2131930,Inner Suburbs
2131932,2131932
2131933,
2131934,
2131935,Inner Suburbs
2131936,2131936
2131937,Inner Suburbs
2131939,Migrants
2131940,2131940
2131941,
2132001,CBD
2132002,
2132003,
2132004,2132004
2132005,CBD
2132006,
2132008,2132008
2132009,
2132010,
2132011,Migrants
2132012,2132012
2132013,Inner Suburbs
2132014,
2132015,Inner Suburbs
2132016,2132016
2132017,Inner Suburbs
2132018,Inner Suburbs
2132019,Inner Suburbs
2132020,2132020
2132021,CBD
2132022,
2132023,
2132024,2132024
2132025,CBD
2132026,Inner Suburbs
2132027,Inner Suburbs
2132029,Inner Suburbs
2132030,Inner Suburbs
2132031,
2132032,2132032
2132033,CBD
2132035,Migrants
2132036,2132036
2132037,CBD
2132038,Inner Suburbs
2132039,
2132040,2132040
2132041,
2132042,
2132043,
2132101,
2132102,
2132103,Inner Suburbs
2132104,2132104
2132105,
2132106,
2132107,Migrants
2132108,2132108
2132109,
2132110,
2132111,Migrants
2132112,2132112
2132113,
2132114,
2132115,
2132116,2132116
2132117,
2132118,
2132119,Migrants
2132120,2132120
2132121,
2132122,
2132123,Migrants
2132124,2132124
2132125,
2132126,
2132127,Migrants
2132128,2132128
2132129,
2132130,
2132131,Migrants
2132132,2132132
2132133,
2132134,
2132135,Migrants
2132136,2132136
2132137,
2132138,
2132139,
2132140,2132140
2132141,
2132142,
2132143,Migrants
2132144,2132144
2132145,
2132146,
2132147,Migrants
2132148,2132148
2132149,
2132150,
2132151,Migrants
2132152,2132152
2132153,
2132154,
2132201,Inner Suburbs
2132202,Inner Suburbs
2132203,Migrants
2132204,2132204
2132205,
2132206,
2132207,Migrants
2132208,2132208
2132209,
2132210,
2132211,Migrants
2132212,2132212
2132213,
2132214,
2132215,Migrants
2132216,2132216
2132217,
2132218,
2132219,Migrants
2132220,2132220
2132221,
2132222,
2132223,Migrants
2132224,2132224
2132225,
2132226,
2132227,Migrants
2132228,2132228
2132229,
2132230,
2132231,Migrants
2132232,2132232
2132233,
2132234,
2132235,Migrants
2132236,2132236
2132237,
2132238,
2132239,Migrants
2132240,2132240
2132241,
2132242,
2132243,Migrants
2132244,2132244
2132245,
2132246,
2132248,2132248
2132249,
2132250,
2132251,Migrants
2132252,2132252
2132301,
2132302,
2132303,Migrants
2132304,2132304
2132305,Inner Suburbs
2132306,
2132307,Migrants
2132308,2132308
2132309,
2132310,
2132311,Migrants
2132313,
2132314,
2132315,Inner Suburbs
2132316,2132316
2132317,
2132318,
2132319,Migrants
2132320,2132320
2132321,
2132322,
2132323,
2132324,2132324
2132325,
2132326,
2132327,
2132328,2132328
2132329,
2132330,
2132331,Migrants
2132332,2132332
2132333,
2132334,
2132335,Migrants
2132336,2132336
2132337,
2132401,
2132402,
2132403,Migrants
2132404,2132404
2132405,
2132406,
2132407,Migrants
2132408,2132408
2132409,
2132411,Migrants
2132412,2132412
2132413,
2132414,
2132415,Migrants
2132416,2132416
2132417,Inner Suburbs
2132418,
2132419,Migrants
2132420,2132420
2132421,
2132422,
2132423,
2132424,2132424
2132425,
2132426,
2132427,Migrants
2132428,2132428
2132429,
2132430,
2132431,Migrants
2132432,2132432
2132433,
2132434,
2132435,Migrants
2132436,2132436
2132437,
2132438,
2132439,Migrants
2132440,2132440
2132501,
2132502,
2132503,Migrants
2132504,2132504
2132505,
2132506,
2132507,Migrants
2132508,2132508
2132509,
2132510,
2132511,Migrants
2132512,2132512
2132513,
2132515,Migrants
2132516,2132516
2132518,
2132519,Migrants
2132520,2132520
2132522,
2132523,Migrants
2132525,
2132526,
2132527,Migrants
2132528,2132528
2132529,
2132530,
2132531,Migrants
2132532,2132532
2132533,Country Towns
2132534,
2132535,Migrants
2132536,2132536
2132537,
2132538,
2132539,Migrants
2132540,2132540
2132541,
2132542,
2132544,2132544
2132545,Inner Suburbs
2132546,Inner Suburbs
2132547,Inner Suburbs
2132548,2132548
2132601,
2132602,
2132603,Migrants
2132605,
2132606,
2132607,Migrants
2132608,2132608
2132609,
2132610,Inner Suburbs
2132611,Migrants
2132612,2132612
2132613,CBD
2132614,
2132615,Migrants
2132616,2132616
2132617,
2132618,
2132619,Migrants
2132620,2132620
2132621,
2132622,
2132623,Migrants
2132624,2132624
2132625,
2132626,
2132627,Migrants
2132628,2132628
2132629,
2132630,
2132631,Migrants
2132632,2132632
2132633,
2132634,
2132635,Migrants
2132636,2132636
2132637,
2132638,
2132639,Migrants
2132640,2132640
2132641,CBD
2132642,Inner Suburbs
2132643,Migrants
2132644,2132644
2132646,
2132647,Migrants
2132648,2132648
2132649,
2132650,Inner Suburbs
2132651,Migrants
2132652,2132652
2132653,
2132701,
2132702,
2132703,
2132704,2132704
2132705,
2132706,
2132707,
2132708,2132708
2132709,
2132710,
2132711,Migrants
2132712,2132712
2132713,
2132714,
2132715,
2132716,2132716
2132717,
2132718,
2132719,Migrants
2132720,2132720
2132721,
2132722,
2132723,Migrants
2132724,2132724
2132725,
2132726,
2132727,Migrants
2132728,2132728
2132729,
2132730,
2132731,Migrants
2132732,2132732
2132733,Country Towns
2132734,
2132735,Migrants
2132736,2132736
2132737,Country Towns
2132738,
2132739,Migrants
2132740,2132740
2132741,
2132742,
2132743,Migrants
2132744,2132744
2132745,
2132747,Migrants
2132748,2132748
2132801,CBD
2132802,
2132803,Migrants
2132804,2132804
2132805,
2132807,
2132808,2132808
2132809,Inner Suburbs
2132810,
2132811,Migrants
2132812,2132812
2132813,
2132814,
2132815,Migrants
2132816,2132816
2132817,
2132818,
2132819,Migrants
2132901,
2132902,
2132903,Migrants
2132904,2132904
2132905,
2132906,
2132907,Migrants
2132908,2132908
2132909,
2132910,
2132911,Migrants
2132912,2132912
2132913,
2132914,
2132915,Migrants
2132916,2132916
2132917,
2132918,
2132919,Migrants
2133001,
2133002,
2133003,Migrants
2133004,2133004
2133005,
2133006,
2133007,Migrants
2133012,2133012
2133013,
2133014,
2133015,Migrants
2133016,2133016
2133017,
2133018,
2133019,Migrants
2133020,2133020
2133022,
2133023,Migrants
2133024,2133024
2133028,2133028
2133029,
2133030,
2133031,Migrants
2133032,2133032
2133033,
2133034,
2133035,Migrants
2133036,2133036
2133037,
2133038,
2133039,Migrants
2133040,2133040
2133041,
2133042,
2133043,Migrants
2133045,
2133047,Migrants
2133048,2133048
2133049,
2133050,
2133051,Migrants
2133052,2133052
2133053,
2133054,
2133055,Migrants
2133056,2133056
2133057,
2133058,
2133059,Migrants
2133060,2133060
2133061,
2133062,
2133063,Migrants
2133064,2133064
2133065,
2133066,
2133067,Migrants
2133068,2133068
2133069,
2133101,
2133102,
2133103,Migrants
2133105,
2133106,
2133107,Migrants
2133108,2133108
2133109,
2133110,
2133111,Migrants
2133112,2133112
2133113,
2133114,
2133115,Migrants
2133116,2133116
2133117,
2133118,
2133119,Remote
2133120,2133120
2133121,
2133122,
2133123,Migrants
2133201,
2133202,
2133203,Migrants
2133204,2133204
2133205,
2133206,
2133207,Migrants
2133208,2133208
2133209,
2133211,Migrants
2133212,2133212
2133213,
2133214,
2133216,2133216
2133217,
2133218,
2133219,Migrants
2133220,2133220
2133221,
2133222,
2133223,Migrants
2133224,2133224
2133225,
2133226,
2133227,Migrants
2133228,2133228
2133229,
2133230,
2133231,Migrants
2133232,2133232
2133233,
2133235,Migrants
2133236,2133236
2133237,
2133238,
2133239,Migrants
2133240,2133240
2133301,
2133302,
2133303,Migrants
2133304,2133304
2133305,
2133306,
2133307,Migrants
2133308,2133308
2133309,
2133310,
2133311,Migrants
2133312,2133312
2133313,
2133314,
2133315,Migrants
2133316,2133316
2133317,
2133318,
2133319,Migrants
2133320,2133320
2133321,
2133322,
2133323,Migrants
2133324,2133324
2133325,
2133326,
2133327,Migrants
2133328,2133328
2133329,
2133330,
2133331,Migrants
2133332,2133332
2133333,
2133401,
2133402,
2133403,Migrants
2133404,2133404
2133405,
2133406,
2133407,Migrants
2133408,2133408
2133409,
2133410,
2133411,Migrants
2133412,2133412
2133413,
2133414,
2133415,Migrants
2133416,2133416
2133417,
2133418,
2133419,Migrants
2133420,2133420
2133421,
2133422,
2133423,Migrants
2133424,2133424
2133425,
2133426,
2133427,Migrants
2133428,2133428
2133429,
2133430,
2133431,Migrants
2133432,2133432
2133433,
2133434,
2133435,Migrants
2133436,2133436
2133437,
2133438,
2133439,Migrants
2133440,2133440
2133441,
2133442,
2133443,Migrants
2133444,2133444
2133445,
2133501,
2133502,
2133503,Migrants
2133504,2133504
2133505,CBD
2133506,
2133507,Migrants
2133508,2133508
2133509,
2133510,
2133511,Migrants
2133512,2133512
2133513,
2133514,
2133515,Migrants
2133516,2133516
2133517,
2133518,
2133519,Migrants
2133520,2133520
2133521,
2133522,
2133523,Migrants
2133524,2133524
2133525,
2133526,
2133527,Migrants
2133528,2133528
2133529,
2133530,
2133531,Migrants
2133532,2133532
2133533,
2133534,
2133535,Migrants
2133536,2133536
2133537,
2133538,
2133601,
2133602,
2133603,Migrants
2133604,2133604
2133605,
2133606,
2133607,Migrants
2133608,2133608
2133609,
2133610,
2133611,Migrants
2133612,2133612
2133613,
2133614,
2133615,Migrants
2133616,2133616
2133617,
2133618,Inner Suburbs
2133619,Inner Suburbs
2133701,
2133702,
2133703,Migrants
2133704,2133704
2133705,
2133706,
2133707,Migrants
2133708,2133708
2133709,
2133710,
2133711,Migrants
2133712,2133712
2133713,
2133714,
2133715,Migrants
2133716,2133716
2133717,
2133718,
2133719,Migrants
2133720,2133720
2133721,
2133722,
2133723,Migrants
2133724,2133724
2133726,
2133801,
2133802,
2133803,Migrants
2133804,2133804
2133805,Inner Suburbs
2133806,
2133807,Migrants
2133808,2133808
2133809,
2133810,
2133811,Migrants
2133812,2133812
2133813,
2133814,
2133815,Migrants
2133816,2133816
2133817,
2133818,
2133819,Migrants
2133820,2133820
2133821,
2133822,
2133823,Migrants
2133824,2133824
2133825,
2133826,
2133827,Migrants
2133828,2133828
2133829,
2133830,
2133831,Migrants
2133832,2133832
2133834,
2133835,Migrants
2133836,2133836
2133837,
2133838,
2133839,Migrants
2133840,2133840
2133841,
2133842,
2133843,Migrants
2133844,2133844
2133845,
2133901,
2133902,
2133903,Migrants
2133904,2133904
2133905,
2133906,
2133907,Migrants
2133908,2133908
2133909,
2133910,
2133911,Migrants
2133912,2133912
2133913,
2133914,
2133915,Inner Suburbs
2133916,2133916
2133917,Inner Suburbs
2133918,
2133919,Inner Suburbs
2133920,2133920
2133921,Inner Suburbs
2133922,
2133923,Migrants
2133924,2133924
2133925,
2133926,
2133927,Migrants
2134001,
2134002,
2134003,Migrants
2134004,2134004
2134005,
2134006,
2134007,Migrants
2134008,2134008
2134009,
2134010,
2134011,Inner Suburbs
2134012,2134012
2134013,
2134015,Migrants
2134016,2134016
2134017,
2134018,
2134019,Migrants
2134020,2134020
2134021,
2134022,
2134023,Migrants
2134024,2134024
2134025,
2134026,
2134027,Migrants
2134028,2134028
2134029,
2134030,
2134031,Migrants
2134032,2134032
2134033,
2134034,
2134035,Migrants
2134036,2134036
2134037,
2134038,
2134040,2134040
2134041,
2134042,
2134043,Migrants
2134044,2134044
2134045,Country Towns
2134046,
2134047,Migrants
2134048,2134048
2134049,
2134101,
2134102,
2134103,
2134104,2134104
2134105,
2134106,
2134107,
2134108,2134108
2134110,Inner Suburbs
2134111,Inner Suburbs
2134112,2134112
2134113,
2134114,
2134115,
2134116,2134116
2134118,Inner Suburbs
2134119,Inner Suburbs
2134120,2134120
2134121,Inner Suburbs
2134124,2134124
2134125,Country Towns
2134126,Inner Suburbs
2134127,
2134128,2134128
2134131,Inner Suburbs
2134132,2134132
2134133,Inner Suburbs
2134134,Inner Suburbs
2134201,
2134202,
2134203,Migrants
2134204,2134204
2134205,
2134206,
2134207,Migrants
2134208,2134208
2134210,
2134211,Migrants
2134212,2134212
2134213,
2134214,
2134215,Migrants
2134216,2134216
2134217,
2134218,
2134219,Migrants
2134220,2134220
2134221,
2134222,
2134223,Migrants
2134224,2134224
2134225,
2134226,
2134227,
2134228,2134228
2134229,
2134230,
2134231,Migrants
2134232,2134232
2134233,
2134234,
2134235,Migrants
2134236,2134236
2134237,
2134238,
2134239,
2134240,2134240
2134241,
2134242,
2134243,Migrants
2134244,2134244
2134245,
2134246,
2134247,Country Towns
2134248,2134248
2134301,
2134302,
2134304,2134304
2134305,Inner Suburbs
2134306,
2134307,Migrants
2134310,
2134311,Migrants
2134312,2134312
2134313,
2134314,
2134315,Remote
2134316,2134316
2134317,
2134318,
2134319,Migrants
2134320,2134320
2134321,Inner Suburbs
2134322,
2134323,Migrants
2134324,2134324
2134325,
2134326,
2134327,Migrants
2134328,2134328
2134329,
2134330,
2134331,Remote
2134332,2134332
2134401,
2134402,
2134403,
2134404,2134404
2134405,Inner Suburbs
2134406,
2134407,Inner Suburbs
2134408,2134408
2134409,
2134410,
2134411,
2134412,2134412
2134415,Inner Suburbs
2134416,2134416
2134417,Inner Suburbs
2134418,
2134419,
2134420,2134420
2134421,
2134422,
2134423,
2134425,Inner Suburbs
2134426,Inner Suburbs
2134427,
2134428,2134428
2134429,Inner Suburbs
2134430,Inner Suburbs
2134431,Inner Suburbs
2134432,2134432
2134433,
2134434,
2134435,Inner Suburbs
2134436,2134436
2134437,
2134438,Inner Suburbs
2134439,
2134440,2134440
2134441,
2134442,
2134501,
2134502,
2134503,Migrants
2134504,2134504
2134505,
2134506,
2134507,Migrants
2134508,2134508
2134509,
2134510,
2134511,Migrants
2134512,2134512
2134513,
2134601,
2134602,
2134603,
2134604,2134604
2134605,Inner Suburbs
2134606,
2134607,
2134608,2134608
2134609,Inner Suburbs
2134610,
2134611,
2134612,2134612
2134613,
2134614,
2134615,
2134616,2134616
2134617,
2134618,Inner Suburbs
2134619,
2134620,2134620
2134621,
2134622,
2134623,
2134624,2134624
2134625,Inner Suburbs
2134626,Country Towns
2134627,Inner Suburbs
2134628,2134628
2134629,
2134630,Inner Suburbs
2134631,Inner Suburbs
2134632,2134632
2134633,
2134634,
2134635,Inner Suburbs
2134701,Inner Suburbs
2134702,
2134703,Migrants
2134704,2134704
2134705,Inner Suburbs
2134706,
2134707,Migrants
2134708,2134708
2134709,
2134710,
2134711,Migrants
2134712,2134712
2134713,
2134714,
2134715,Migrants
2134717,
2134718,
2134719,Migrants
2134720,2134720
2134721,
2134722,Inner Suburbs
2134723,Inner Suburbs
2134724,2134724
2134725,
2134726,Inner Suburbs
2134727,Inner Suburbs
2134728,2134728
2134729,
2134730,
